evidence_type,supporting_references,go_term,go_term_label,association_count,method_name
IEA,GO_REF:0000118,GO:0070095,fructose-6-phosphate binding,721,TreeGrafter
IEA,GO_REF:0000118,GO:0016740,transferase activity,717,TreeGrafter
IEA,GO_REF:0000118,GO:0007059,chromosome segregation,709,TreeGrafter
IEA,GO_REF:0000118,GO:0061504,cyclic threonylcarbamoyladenosine biosynthetic process,709,TreeGrafter
IEA,GO_REF:0000118,GO:0061503,tRNA threonylcarbamoyladenosine dehydratase,709,TreeGrafter
IEA,GO_REF:0000118,GO:0006002,fructose 6-phosphate metabolic process,705,TreeGrafter
IEA,GO_REF:0000118,GO:0006047,UDP-N-acetylglucosamine metabolic process,703,TreeGrafter
IEA,GO_REF:0000118,GO:0006354,DNA-templated transcription elongation,698,TreeGrafter
IEA,GO_REF:0000118,GO:0071269,L-homocysteine biosynthetic process,696,TreeGrafter
IEA,GO_REF:0000118,GO:0006535,cysteine biosynthetic process from serine,696,TreeGrafter
IEA,GO_REF:0000118,GO:0015562,efflux transmembrane transporter activity,694,TreeGrafter
IEA,GO_REF:0000118,GO:0006865,amino acid transport,693,TreeGrafter
IEA,GO_REF:0000118,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",680,TreeGrafter
IEA,GO_REF:0000118,GO:0004124,cysteine synthase activity,679,TreeGrafter
IEA,GO_REF:0000118,GO:0004713,protein tyrosine kinase activity,675,TreeGrafter
IEA,GO_REF:0000118,GO:0042781,3'-tRNA processing endoribonuclease activity,674,TreeGrafter
IEA,GO_REF:0000118,GO:0015740,C4-dicarboxylate transport,668,TreeGrafter
IEA,GO_REF:0000118,GO:0015807,L-amino acid transport,652,TreeGrafter
IEA,GO_REF:0000118,GO:0016094,polyprenol biosynthetic process,645,TreeGrafter
IEA,GO_REF:0000118,GO:0070681,glutaminyl-tRNAGln biosynthesis via transamidation,643,TreeGrafter
IEA,GO_REF:0000118,GO:0006152,purine nucleoside catabolic process,643,TreeGrafter
IEA,GO_REF:0000118,GO:0043138,3'-5' DNA helicase activity,640,TreeGrafter
IEA,GO_REF:0000118,GO:0019239,deaminase activity,637,TreeGrafter
IEA,GO_REF:0000118,GO:0006164,purine nucleotide biosynthetic process,636,TreeGrafter
IEA,GO_REF:0000118,GO:0002189,ribose phosphate diphosphokinase complex,627,TreeGrafter
IEA,GO_REF:0000118,GO:0009265,2'-deoxyribonucleotide biosynthetic process,625,TreeGrafter
IEA,GO_REF:0000118,GO:0031250,anaerobic ribonucleoside-triphosphate reductase complex,625,TreeGrafter
IEA,GO_REF:0000118,GO:0034628,'de novo' NAD+ biosynthetic process from L-aspartate,619,TreeGrafter
IEA,GO_REF:0000118,GO:1990002,methylglyoxal reductase (NADPH) (acetol producing) activity,618,TreeGrafter
IEA,GO_REF:0000118,GO:0008106,alcohol dehydrogenase (NADP+) activity,613,TreeGrafter
IEA,GO_REF:0000118,GO:0008973,phosphopentomutase activity,612,TreeGrafter
IEA,GO_REF:0000118,GO:0051603,proteolysis involved in protein catabolic process,612,TreeGrafter
IEA,GO_REF:0000118,GO:0006166,purine ribonucleoside salvage,612,TreeGrafter
IEA,GO_REF:0000118,GO:0045547,"ditrans,polycis-polyprenyl diphosphate synthase [(2E,6E)-farnesyl diphosphate specific] activity",611,TreeGrafter
IEA,GO_REF:0000118,GO:0042840,D-glucuronate catabolic process,608,TreeGrafter
IEA,GO_REF:0000118,GO:0006465,signal peptide processing,604,TreeGrafter
IEA,GO_REF:0000118,GO:0003961,O-acetylhomoserine aminocarboxypropyltransferase activity,604,TreeGrafter
IEA,GO_REF:0000118,GO:0006285,"base-excision repair, AP site formation",604,TreeGrafter
IEA,GO_REF:0000118,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",600,TreeGrafter
IEA,GO_REF:0000118,GO:0050897,cobalt ion binding,595,TreeGrafter
IEA,GO_REF:0000118,GO:0005345,purine nucleobase transmembrane transporter activity,595,TreeGrafter
IEA,GO_REF:0000118,GO:0051301,cell division,589,TreeGrafter
IEA,GO_REF:0000118,GO:0043682,P-type divalent copper transporter activity,589,TreeGrafter
IEA,GO_REF:0000118,GO:0055070,copper ion homeostasis,589,TreeGrafter
IEA,GO_REF:0000118,GO:0032263,GMP salvage,587,TreeGrafter
IEA,GO_REF:0000118,GO:0046100,hypoxanthine metabolic process,587,TreeGrafter
IEA,GO_REF:0000118,GO:0006178,guanine salvage,587,TreeGrafter
IEA,GO_REF:0000118,GO:0004175,endopeptidase activity,584,TreeGrafter
IEA,GO_REF:0000118,GO:1904047,S-adenosyl-L-methionine binding,583,TreeGrafter
IEA,GO_REF:0000118,GO:0071577,zinc ion transmembrane transport,581,TreeGrafter
IEA,GO_REF:0000118,GO:0005385,zinc ion transmembrane transporter activity,581,TreeGrafter
IEA,GO_REF:0000118,GO:0006145,purine nucleobase catabolic process,580,TreeGrafter
IEA,GO_REF:0000118,GO:0003678,DNA helicase activity,577,TreeGrafter
IEA,GO_REF:0000118,GO:0019240,citrulline biosynthetic process,577,TreeGrafter
IEA,GO_REF:0000118,GO:0002143,tRNA wobble position uridine thiolation,575,TreeGrafter
IEA,GO_REF:0000118,GO:0033499,"galactose catabolic process via UDP-galactose, Leloir pathway",574,TreeGrafter
IEA,GO_REF:0000118,GO:0009376,HslUV protease complex,570,TreeGrafter
IEA,GO_REF:0000118,GO:0042910,xenobiotic transmembrane transporter activity,569,TreeGrafter
IEA,GO_REF:0000118,GO:0019323,pentose catabolic process,565,TreeGrafter
IEA,GO_REF:0000118,GO:0019693,ribose phosphate metabolic process,564,TreeGrafter
IEA,GO_REF:0000118,GO:0006753,nucleoside phosphate metabolic process,564,TreeGrafter
IEA,GO_REF:0000118,GO:0051087,protein-folding chaperone binding,562,TreeGrafter
IEA,GO_REF:0000118,GO:0008758,"UDP-2,3-diacylglucosamine hydrolase activity",560,TreeGrafter
IEA,GO_REF:0000118,GO:0003954,NADH dehydrogenase activity,559,TreeGrafter
IEA,GO_REF:0000118,GO:1903805,L-valine import across plasma membrane,557,TreeGrafter
IEA,GO_REF:0000118,GO:0004615,phosphomannomutase activity,552,TreeGrafter
IEA,GO_REF:0000118,GO:0042274,ribosomal small subunit biogenesis,542,TreeGrafter
IEA,GO_REF:0000118,GO:0046166,glyceraldehyde-3-phosphate biosynthetic process,540,TreeGrafter
IEA,GO_REF:0000118,GO:0006203,dGTP catabolic process,539,TreeGrafter
IEA,GO_REF:0000118,GO:0015628,protein secretion by the type II secretion system,539,TreeGrafter
IEA,GO_REF:0000118,GO:0042578,phosphoric ester hydrolase activity,537,TreeGrafter
IEA,GO_REF:0000118,GO:0046872,metal ion binding,533,TreeGrafter
IEA,GO_REF:0000118,GO:0003941,L-serine ammonia-lyase activity,531,TreeGrafter
IEA,GO_REF:0000118,GO:0090589,protein-phosphocysteine-trehalose phosphotransferase system transporter activity,529,TreeGrafter
IEA,GO_REF:0000118,GO:0006565,L-serine catabolic process,527,TreeGrafter
IEA,GO_REF:0000118,GO:0010181,FMN binding,526,TreeGrafter
IEA,GO_REF:0000118,GO:0065002,intracellular protein transmembrane transport,524,TreeGrafter
IEA,GO_REF:0000118,GO:0034599,cellular response to oxidative stress,523,TreeGrafter
IEA,GO_REF:0000118,GO:0004038,allantoinase activity,516,TreeGrafter
IEA,GO_REF:0000118,GO:0000175,3'-5'-RNA exonuclease activity,515,TreeGrafter
IEA,GO_REF:0000118,GO:0031460,glycine betaine transport,515,TreeGrafter
IEA,GO_REF:0000118,GO:0008047,enzyme activator activity,514,TreeGrafter
IEA,GO_REF:0000118,GO:0006783,heme biosynthetic process,512,TreeGrafter
IEA,GO_REF:0000118,GO:0043565,sequence-specific DNA binding,510,TreeGrafter
IEA,GO_REF:0000118,GO:0010043,response to zinc ion,509,TreeGrafter
IEA,GO_REF:0000118,GO:0008198,ferrous iron binding,509,TreeGrafter
IEA,GO_REF:0000118,GO:0006526,L-arginine biosynthetic process,506,TreeGrafter
IEA,GO_REF:0000118,GO:0006270,DNA replication initiation,506,TreeGrafter
IEA,GO_REF:0000118,GO:0016485,protein processing,503,TreeGrafter
IEA,GO_REF:0000118,GO:0006271,DNA strand elongation involved in DNA replication,502,TreeGrafter
IEA,GO_REF:0000118,GO:0015949,nucleobase-containing small molecule interconversion,501,TreeGrafter
IEA,GO_REF:0000118,GO:0006046,N-acetylglucosamine catabolic process,498,TreeGrafter
IEA,GO_REF:0000118,GO:0015627,type II protein secretion system complex,498,TreeGrafter
IEA,GO_REF:0000118,GO:0008777,acetylornithine deacetylase activity,497,TreeGrafter
IEA,GO_REF:0000118,GO:0006048,UDP-N-acetylglucosamine biosynthetic process,495,TreeGrafter
IEA,GO_REF:0000118,GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",493,TreeGrafter
IEA,GO_REF:0000118,GO:0006183,GTP biosynthetic process,492,TreeGrafter
IEA,GO_REF:0000118,GO:0017136,"histone deacetylase activity, NAD-dependent",491,TreeGrafter
IEA,GO_REF:0000118,GO:0019856,pyrimidine nucleobase biosynthetic process,491,TreeGrafter
IEA,GO_REF:0000118,GO:0009338,exodeoxyribonuclease V complex,490,TreeGrafter
IEA,GO_REF:0000118,GO:0006089,lactate metabolic process,489,TreeGrafter
IEA,GO_REF:0000118,GO:0035999,tetrahydrofolate interconversion,486,TreeGrafter
IEA,GO_REF:0000118,GO:0009927,histidine phosphotransfer kinase activity,486,TreeGrafter
IEA,GO_REF:0000118,GO:0002161,aminoacyl-tRNA deacylase activity,486,TreeGrafter
IEA,GO_REF:0000118,GO:0004556,alpha-amylase activity,485,TreeGrafter
IEA,GO_REF:0000118,GO:0035599,aspartic acid methylthiotransferase activity,484,TreeGrafter
IEA,GO_REF:0000118,GO:0016763,pentosyltransferase activity,479,TreeGrafter
IEA,GO_REF:0000118,GO:0043448,alkane catabolic process,478,TreeGrafter
IEA,GO_REF:0000118,GO:0008379,thioredoxin peroxidase activity,475,TreeGrafter
IEA,GO_REF:0000118,GO:0008097,5S rRNA binding,474,TreeGrafter
IEA,GO_REF:0000118,GO:0032299,ribonuclease H2 complex,473,TreeGrafter
IEA,GO_REF:0000118,GO:0003924,GTPase activity,472,TreeGrafter
IEA,GO_REF:0000118,GO:0004622,phosphatidylcholine lysophospholipase activity,472,TreeGrafter
IEA,GO_REF:0000118,GO:0051156,glucose 6-phosphate metabolic process,472,TreeGrafter
IEA,GO_REF:0000118,GO:0017101,aminoacyl-tRNA synthetase multienzyme complex,471,TreeGrafter
IEA,GO_REF:0000118,GO:0000455,enzyme-directed rRNA pseudouridine synthesis,471,TreeGrafter
IEA,GO_REF:0000118,GO:0046040,IMP metabolic process,471,TreeGrafter
IEA,GO_REF:0000118,GO:0006450,regulation of translational fidelity,468,TreeGrafter
IEA,GO_REF:0000118,GO:0017148,negative regulation of translation,467,TreeGrafter
IEA,GO_REF:0000118,GO:0002939,tRNA N1-guanine methylation,466,TreeGrafter
IEA,GO_REF:0000118,GO:0045900,negative regulation of translational elongation,466,TreeGrafter
IEA,GO_REF:0000118,GO:0006225,UDP biosynthetic process,465,TreeGrafter
IEA,GO_REF:0000118,GO:0015086,cadmium ion transmembrane transporter activity,465,TreeGrafter
IEA,GO_REF:0000118,GO:1990112,RQC complex,465,TreeGrafter
IEA,GO_REF:0000118,GO:0015823,phenylalanine transport,464,TreeGrafter
IEA,GO_REF:0000118,GO:0019546,L-arginine deiminase pathway,463,TreeGrafter
IEA,GO_REF:0000118,GO:0009328,phenylalanine-tRNA ligase complex,463,TreeGrafter
IEA,GO_REF:0000118,GO:0043335,protein unfolding,462,TreeGrafter
IEA,GO_REF:0000118,GO:0070180,large ribosomal subunit rRNA binding,462,TreeGrafter
IEA,GO_REF:0000118,GO:0051083,'de novo' cotranslational protein folding,462,TreeGrafter
IEA,GO_REF:0000118,GO:0006400,tRNA modification,460,TreeGrafter
IEA,GO_REF:0000118,GO:0071281,cellular response to iron ion,460,TreeGrafter
IEA,GO_REF:0000118,GO:0015771,trehalose transport,460,TreeGrafter
IEA,GO_REF:0000118,GO:1990481,mRNA pseudouridine synthesis,459,TreeGrafter
IEA,GO_REF:0000118,GO:0002130,wobble position ribose methylation,459,TreeGrafter
IEA,GO_REF:0000118,GO:0046084,adenine biosynthetic process,458,TreeGrafter
IEA,GO_REF:0000118,GO:0042780,tRNA 3'-end processing,458,TreeGrafter
IEA,GO_REF:0000118,GO:0004637,phosphoribosylamine-glycine ligase activity,458,TreeGrafter
IEA,GO_REF:0000118,GO:0030677,ribonuclease P complex,458,TreeGrafter
IEA,GO_REF:0000118,GO:0070930,trans-translation-dependent protein tagging,458,TreeGrafter
IEA,GO_REF:0000118,GO:0010468,regulation of gene expression,456,TreeGrafter
IEA,GO_REF:0000118,GO:0043200,response to amino acid,456,TreeGrafter
IEA,GO_REF:0000118,GO:0003725,double-stranded RNA binding,455,TreeGrafter
IEA,GO_REF:0000118,GO:0005975,carbohydrate metabolic process,455,TreeGrafter
IEA,GO_REF:0000118,GO:0006779,porphyrin-containing compound biosynthetic process,453,TreeGrafter
IEA,GO_REF:0000118,GO:0006874,intracellular calcium ion homeostasis,449,TreeGrafter
IEA,GO_REF:0000118,GO:0046657,folic acid catabolic process,447,TreeGrafter
IEA,GO_REF:0000118,GO:0071713,para-aminobenzoyl-glutamate hydrolase activity,447,TreeGrafter
IEA,GO_REF:0000118,GO:0051500,D-tyrosyl-tRNA(Tyr) deacylase activity,443,TreeGrafter
IEA,GO_REF:0000118,GO:0006107,oxaloacetate metabolic process,443,TreeGrafter
IEA,GO_REF:0000118,GO:0043041,amino acid activation for nonribosomal peptide biosynthetic process,443,TreeGrafter
IEA,GO_REF:0000118,GO:0008841,dihydrofolate synthase activity,441,TreeGrafter
IEA,GO_REF:0000118,GO:0042777,proton motive force-driven plasma membrane ATP synthesis,439,TreeGrafter
IEA,GO_REF:0000118,GO:0004888,transmembrane signaling receptor activity,439,TreeGrafter
IEA,GO_REF:0000118,GO:0070042,rRNA (uridine-N3-)-methyltransferase activity,438,TreeGrafter
IEA,GO_REF:0000118,GO:0006103,2-oxoglutarate metabolic process,436,TreeGrafter
IEA,GO_REF:0000118,GO:0006446,regulation of translational initiation,435,TreeGrafter
IEA,GO_REF:0000118,GO:0005840,ribosome,434,TreeGrafter
IEA,GO_REF:0000118,GO:0110051,metabolite repair,434,TreeGrafter
IEA,GO_REF:0000118,GO:0009409,response to cold,433,TreeGrafter
IEA,GO_REF:0000118,GO:0033592,RNA strand annealing activity,433,TreeGrafter
IEA,GO_REF:0000118,GO:0070041,rRNA (uridine-C5-)-methyltransferase activity,432,TreeGrafter
IEA,GO_REF:0000118,GO:0009396,folic acid-containing compound biosynthetic process,431,TreeGrafter
IEA,GO_REF:0000118,GO:0071949,FAD binding,430,TreeGrafter
IEA,GO_REF:0000118,GO:0008999,protein-N-terminal-alanine acetyltransferase activity,430,TreeGrafter
IEA,GO_REF:0000118,GO:0048473,D-methionine transmembrane transport,425,TreeGrafter
IEA,GO_REF:0000118,GO:0006631,fatty acid metabolic process,423,TreeGrafter
IEA,GO_REF:0000118,GO:0071513,phosphopantothenoylcysteine decarboxylase complex,421,TreeGrafter
IEA,GO_REF:0000118,GO:0016758,hexosyltransferase activity,421,TreeGrafter
IEA,GO_REF:0000118,GO:0019284,L-methionine salvage from S-adenosylmethionine,421,TreeGrafter
IEA,GO_REF:0000118,GO:0000050,urea cycle,419,TreeGrafter
IEA,GO_REF:0000118,GO:0000053,argininosuccinate metabolic process,419,TreeGrafter
IEA,GO_REF:0000118,GO:0050418,hydroxylamine reductase activity,418,TreeGrafter
IEA,GO_REF:0000118,GO:0070043,rRNA (guanine-N7-)-methyltransferase activity,417,TreeGrafter
IEA,GO_REF:0000118,GO:0005506,iron ion binding,417,TreeGrafter
IEA,GO_REF:0000118,GO:0006518,peptide metabolic process,415,TreeGrafter
IEA,GO_REF:0000118,GO:0008776,acetate kinase activity,413,TreeGrafter
IEA,GO_REF:0000118,GO:2000143,negative regulation of DNA-templated transcription initiation,411,TreeGrafter
IEA,GO_REF:0000118,GO:0008932,lytic endotransglycosylase activity,411,TreeGrafter
IEA,GO_REF:0000118,GO:0031177,phosphopantetheine binding,411,TreeGrafter
IEA,GO_REF:0000118,GO:0030428,cell septum,410,TreeGrafter
IEA,GO_REF:0000118,GO:0034039,"8-oxo-7,8-dihydroguanine DNA N-glycosylase activity",408,TreeGrafter
IEA,GO_REF:0000118,GO:0043093,FtsZ-dependent cytokinesis,403,TreeGrafter
IEA,GO_REF:0000118,GO:0015920,lipopolysaccharide transport,399,TreeGrafter
IEA,GO_REF:0000118,GO:0015171,amino acid transmembrane transporter activity,399,TreeGrafter
IEA,GO_REF:0000118,GO:0004354,glutamate dehydrogenase (NADP+) activity,397,TreeGrafter
IEA,GO_REF:0000118,GO:0015423,ABC-type maltose transporter activity,395,TreeGrafter
IEA,GO_REF:0000118,GO:0052837,thiazole biosynthetic process,395,TreeGrafter
IEA,GO_REF:0000118,GO:0002937,tRNA 4-thiouridine biosynthesis,395,TreeGrafter
IEA,GO_REF:0000118,GO:0031956,medium-chain fatty acid-CoA ligase activity,394,TreeGrafter
IEA,GO_REF:0000118,GO:0007035,vacuolar acidification,391,TreeGrafter
IEA,GO_REF:0000118,GO:0030295,protein kinase activator activity,390,TreeGrafter
IEA,GO_REF:0000118,GO:0022904,respiratory electron transport chain,390,TreeGrafter
IEA,GO_REF:0000118,GO:1990904,ribonucleoprotein complex,390,TreeGrafter
IEA,GO_REF:0000118,GO:0046047,TTP catabolic process,387,TreeGrafter
IEA,GO_REF:0000118,GO:0046076,dTTP catabolic process,387,TreeGrafter
IEA,GO_REF:0000118,GO:0046052,UTP catabolic process,387,TreeGrafter
IEA,GO_REF:0000118,GO:0046061,dATP catabolic process,387,TreeGrafter
IEA,GO_REF:0000118,GO:0046081,dUTP catabolic process,387,TreeGrafter
IEA,GO_REF:0000118,GO:0006043,glucosamine catabolic process,386,TreeGrafter
IEA,GO_REF:0000118,GO:0006567,L-threonine catabolic process,386,TreeGrafter
IEA,GO_REF:0000118,GO:0008483,transaminase activity,384,TreeGrafter
IEA,GO_REF:0000118,GO:0035435,phosphate ion transmembrane transport,383,TreeGrafter
IEA,GO_REF:0000118,GO:0006099,tricarboxylic acid cycle,381,TreeGrafter
IEA,GO_REF:0000118,GO:0008990,rRNA (guanine-N2-)-methyltransferase activity,380,TreeGrafter
IEA,GO_REF:0000118,GO:0009246,enterobacterial common antigen biosynthetic process,379,TreeGrafter
IEA,GO_REF:0000118,GO:0016413,O-acetyltransferase activity,379,TreeGrafter
IEA,GO_REF:0000118,GO:0007234,osmosensory signaling via phosphorelay pathway,374,TreeGrafter
IEA,GO_REF:0000118,GO:0006364,rRNA processing,372,TreeGrafter
IEA,GO_REF:0000118,GO:0008477,purine nucleosidase activity,371,TreeGrafter
IEA,GO_REF:0000118,GO:0000270,peptidoglycan metabolic process,370,TreeGrafter
IEA,GO_REF:0000118,GO:0043164,Gram-negative-bacterium-type cell wall biogenesis,369,TreeGrafter
IEA,GO_REF:0000118,GO:0006227,dUDP biosynthetic process,367,TreeGrafter
IEA,GO_REF:0000118,GO:0009378,four-way junction helicase activity,367,TreeGrafter
IEA,GO_REF:0000118,GO:0008273,"calcium, potassium:sodium antiporter activity",365,TreeGrafter
IEA,GO_REF:0000118,GO:0003677,DNA binding,365,TreeGrafter
IEA,GO_REF:0000118,GO:0070588,calcium ion transmembrane transport,365,TreeGrafter
IEA,GO_REF:0000118,GO:0008691,3-hydroxybutyryl-CoA dehydrogenase activity,365,TreeGrafter
IEA,GO_REF:0000118,GO:0005262,calcium channel activity,365,TreeGrafter
IEA,GO_REF:0000118,GO:0034213,quinolinate catabolic process,361,TreeGrafter
IEA,GO_REF:0000118,GO:0047617,fatty acyl-CoA hydrolase activity,358,TreeGrafter
IEA,GO_REF:0000118,GO:0015093,ferrous iron transmembrane transporter activity,358,TreeGrafter
IEA,GO_REF:0000118,GO:0009099,L-valine biosynthetic process,356,TreeGrafter
IEA,GO_REF:0000118,GO:0016471,vacuolar proton-transporting V-type ATPase complex,356,TreeGrafter
IEA,GO_REF:0000118,GO:1901264,carbohydrate derivative transport,355,TreeGrafter
IEA,GO_REF:0000118,GO:0043527,tRNA methyltransferase complex,353,TreeGrafter
IEA,GO_REF:0000118,GO:0033389,"putrescine biosynthetic process from arginine, via agmatine",352,TreeGrafter
IEA,GO_REF:0000118,GO:0000921,septin ring assembly,350,TreeGrafter
IEA,GO_REF:0000118,GO:0015724,formate transport,348,TreeGrafter
IEA,GO_REF:0000118,GO:0015499,formate transmembrane transporter activity,348,TreeGrafter
IEA,GO_REF:0000118,GO:0008870,galactoside O-acetyltransferase activity,348,TreeGrafter
IEA,GO_REF:0000118,GO:0000103,sulfate assimilation,347,TreeGrafter
IEA,GO_REF:0000118,GO:0070573,metallodipeptidase activity,346,TreeGrafter
IEA,GO_REF:0000118,GO:0006592,ornithine biosynthetic process,346,TreeGrafter
IEA,GO_REF:0000118,GO:0044038,cell wall macromolecule biosynthetic process,345,TreeGrafter
IEA,GO_REF:0000118,GO:0070819,menaquinone-dependent protoporphyrinogen oxidase activity,344,TreeGrafter
IEA,GO_REF:0000118,GO:0000272,polysaccharide catabolic process,341,TreeGrafter
IEA,GO_REF:0000118,GO:0005990,lactose catabolic process,340,TreeGrafter
IEA,GO_REF:0000118,GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",338,TreeGrafter
IEA,GO_REF:0000118,GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism",337,TreeGrafter
IEA,GO_REF:0000118,GO:0006006,glucose metabolic process,335,TreeGrafter
IEA,GO_REF:0000118,GO:0050311,sulfite reductase (ferredoxin) activity,332,TreeGrafter
IEA,GO_REF:0000118,GO:0009337,sulfite reductase complex (NADPH),332,TreeGrafter
IEA,GO_REF:0000118,GO:0031522,cell envelope Sec protein transport complex,331,TreeGrafter
IEA,GO_REF:0000118,GO:0004143,ATP-dependent diacylglycerol kinase activity,331,TreeGrafter
IEA,GO_REF:0000118,GO:0016150,"translation release factor activity, codon nonspecific",330,TreeGrafter
IEA,GO_REF:0000118,GO:0016002,sulfite reductase activity,328,TreeGrafter
IEA,GO_REF:0000118,GO:0009424,bacterial-type flagellum hook,328,TreeGrafter
IEA,GO_REF:0000118,GO:0004049,anthranilate synthase activity,328,TreeGrafter
IEA,GO_REF:0000118,GO:0034204,lipid translocation,327,TreeGrafter
IEA,GO_REF:0000118,GO:0070402,NADPH binding,327,TreeGrafter
IEA,GO_REF:0000118,GO:0050918,positive chemotaxis,326,TreeGrafter
IEA,GO_REF:0000118,GO:0006520,amino acid metabolic process,325,TreeGrafter
IEA,GO_REF:0000118,GO:0006729,tetrahydrobiopterin biosynthetic process,325,TreeGrafter
IEA,GO_REF:0000118,GO:0046491,L-methylmalonyl-CoA metabolic process,325,TreeGrafter
IEA,GO_REF:0000118,GO:0006427,histidyl-tRNA aminoacylation,324,TreeGrafter
IEA,GO_REF:0000118,GO:0019265,"glycine biosynthetic process, by transamination of glyoxylate",324,TreeGrafter
IEA,GO_REF:0000118,GO:0008408,3'-5' exonuclease activity,323,TreeGrafter
IEA,GO_REF:0000118,GO:0019631,quinate catabolic process,322,TreeGrafter
IEA,GO_REF:0000118,GO:0031125,rRNA 3'-end processing,322,TreeGrafter
IEA,GO_REF:0000118,GO:0004821,histidine-tRNA ligase activity,320,TreeGrafter
IEA,GO_REF:0000118,GO:0002055,adenine binding,320,TreeGrafter
IEA,GO_REF:0000118,GO:0006637,acyl-CoA metabolic process,317,TreeGrafter
IEA,GO_REF:0000118,GO:0008453,alanine-glyoxylate transaminase activity,317,TreeGrafter
IEA,GO_REF:0000118,GO:0004322,ferroxidase activity,316,TreeGrafter
IEA,GO_REF:0000118,GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,316,TreeGrafter
IEA,GO_REF:0000118,GO:0006749,glutathione metabolic process,315,TreeGrafter
IEA,GO_REF:0000118,GO:0061799,cyclic pyranopterin monophosphate synthase activity,315,TreeGrafter
IEA,GO_REF:0000118,GO:0030976,thiamine pyrophosphate binding,315,TreeGrafter
IEA,GO_REF:0000118,GO:0030894,replisome,315,TreeGrafter
IEA,GO_REF:0000118,GO:0030975,thiamine binding,314,TreeGrafter
IEA,GO_REF:0000118,GO:0015888,thiamine transport,314,TreeGrafter
IEA,GO_REF:0000118,GO:0080146,L-cysteine desulfhydrase activity,313,TreeGrafter
IEA,GO_REF:0000118,GO:0004640,phosphoribosylanthranilate isomerase activity,313,TreeGrafter
IEA,GO_REF:0000118,GO:0019450,L-cysteine catabolic process to pyruvate,313,TreeGrafter
IEA,GO_REF:0000118,GO:0009298,GDP-mannose biosynthetic process,312,TreeGrafter
IEA,GO_REF:0000118,GO:0020037,heme binding,312,TreeGrafter
IEA,GO_REF:0000118,GO:0000036,acyl carrier activity,311,TreeGrafter
IEA,GO_REF:0000118,GO:0042744,hydrogen peroxide catabolic process,309,TreeGrafter
IEA,GO_REF:0000118,GO:0004736,pyruvate carboxylase activity,308,TreeGrafter
IEA,GO_REF:0000118,GO:0009089,lysine biosynthetic process via diaminopimelate,307,TreeGrafter
IEA,GO_REF:0000118,GO:0046452,dihydrofolate metabolic process,303,TreeGrafter
IEA,GO_REF:0000118,GO:0006015,5-phosphoribose 1-diphosphate biosynthetic process,303,TreeGrafter
IEA,GO_REF:0000118,GO:0046655,folic acid metabolic process,303,TreeGrafter
IEA,GO_REF:0000118,GO:0004760,L-serine-pyruvate transaminase activity,301,TreeGrafter
IEA,GO_REF:0000118,GO:0003841,1-acylglycerol-3-phosphate O-acyltransferase activity,301,TreeGrafter
IEA,GO_REF:0000118,GO:0006269,"DNA replication, synthesis of primer",301,TreeGrafter
IEA,GO_REF:0000118,GO:0009251,glucan catabolic process,300,TreeGrafter
IEA,GO_REF:0000118,GO:0019353,protoporphyrinogen IX biosynthetic process from glutamate,299,TreeGrafter
IEA,GO_REF:0000118,GO:0004029,aldehyde dehydrogenase (NAD+) activity,299,TreeGrafter
IEA,GO_REF:0000118,GO:0009303,rRNA transcription,298,TreeGrafter
IEA,GO_REF:0000118,GO:0033554,cellular response to stress,298,TreeGrafter
IEA,GO_REF:0000118,GO:0017168,5-oxoprolinase (ATP-hydrolyzing) activity,297,TreeGrafter
IEA,GO_REF:0000118,GO:0004493,methylmalonyl-CoA epimerase activity,295,TreeGrafter
IEA,GO_REF:0000118,GO:1990170,stress response to cadmium ion,293,TreeGrafter
IEA,GO_REF:0000118,GO:0003994,aconitate hydratase activity,293,TreeGrafter
IEA,GO_REF:0000118,GO:1990169,stress response to copper ion,293,TreeGrafter
IEA,GO_REF:0000118,GO:0046870,cadmium ion binding,293,TreeGrafter
IEA,GO_REF:0000118,GO:0015700,arsenite transport,291,TreeGrafter
IEA,GO_REF:0000118,GO:0015104,antimonite transmembrane transporter activity,291,TreeGrafter
IEA,GO_REF:0000118,GO:0015699,antimonite transmembrane transport,291,TreeGrafter
IEA,GO_REF:0000118,GO:0015105,arsenite transmembrane transporter activity,291,TreeGrafter
IEA,GO_REF:0000118,GO:0004792,thiosulfate-cyanide sulfurtransferase activity,287,TreeGrafter
IEA,GO_REF:0000118,GO:0097272,ammonium homeostasis,285,TreeGrafter
IEA,GO_REF:0000118,GO:0050661,NADP binding,284,TreeGrafter
IEA,GO_REF:0000118,GO:0045974,"regulation of translation, ncRNA-mediated",284,TreeGrafter
IEA,GO_REF:0000118,GO:0043487,regulation of RNA stability,284,TreeGrafter
IEA,GO_REF:0000118,GO:0048038,quinone binding,282,TreeGrafter
IEA,GO_REF:0000118,GO:0006351,DNA-templated transcription,282,TreeGrafter
